id,body,date,address
1736,"30Jul 1358: P1,500.00 was transferred from 639192572878 with card no. 557751******1102 to LOADING. Your avail bal: P27,575.00 Ref:060452500590",1501394615141,SMARTMoney
1737,"30Jul 1353: P200.00 was transferred from 639982728323 with card no. 529967******1113 to LOADING. Your avail bal: P26,075.00 Ref:060336204153",1501394020901,SMARTMoney
1738,"Thank you for using Smart Money.",1501393807384,SMARTMoney
1739,"1/2 30Jul 1350: You have transferred P2,500.00 from ENCASHMENT to 639194730917 with card no. 557751******2107. Your avail bal: P4,763.30 Ref:060228302921",1501393802426,SMARTMoney
1740,"2/2 A transfer fee amounting to P12.50 has been deducted from your SMART Money account. Ref:060228302921",1501393783904,SMARTMoney
1741,"30Jul 1321: P200.00 was transferred from 639214236009 with card no. 529967******2102 to LOADING. Your avail bal: P25,875.00 Ref:060452492873",1501392357894,SMARTMoney
1742,"30Jul 1315: P220.00 was transferred from 639108333333 with card no. 557751******6107 to LOADING. Your avail bal: P25,675.00 Ref:060452491717",1501392033561,SMARTMoney
1743,"1/2 30Jul 1305: You have transferred P1,000.00 from ENCASHMENT to 639983140940 with card no. 557751******4104. Your avail bal: P7,275.80 Ref:060228293322",1501391112459,SMARTMoney
1744,"Thank you for using Smart Money.",1501391097049,SMARTMoney
1745,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060228293322",1501391092165,SMARTMoney
1746,"30Jul 1249: P400.00 was transferred from 639196453888 with card no. 557751******5105 to LOADING. Your avail bal: P25,455.00 Ref:060228289838",1501390154906,SMARTMoney
1747,"30Jul 1237: P200.00 was transferred from 639294076297 with card no. 557751******4101 to LOADING. Your avail bal: P25,055.00 Ref:060336187766",1501389464129,SMARTMoney
1748,"30Jul 1157: P550.00 was transferred from 639207654844 with card no. 529967******4125 to LOADING. Your avail bal: P24,855.00 Ref:060452473883",1501387355891,SMARTMoney
1749,"30Jul 1157: P4,000.00 was transferred from 639996826653 with card no. 557751******5108 to LOADING. Your avail bal: P24,305.00 Ref:060228277807",1501387032139,SMARTMoney
1750,"30Jul 1146: P1,050.00 was transferred from 639292945278 with card no. 557751******9102 to LOADING. Your avail bal: P20,305.00 Ref:060452471227",1501386673174,SMARTMoney
1751,"30Jul 1145: P1,000.00 was transferred from 639093025906 with card no. 557751******2101 to LOADING. Your avail bal: P19,255.00 Ref:060452471063",1501386632596,SMARTMoney
1752,"30Jul 1110: P1,000.00 was transferred from 639396259923 with card no. 529967******7110 to LOADING. Your avail bal: P18,255.00 Ref:060452462273",1501384526245,SMARTMoney
1753,"30Jul 1059: P515.00 was transferred from 639212177746 with card no. 529967******6105 to LOADING. Your avail bal: P17,255.00 Ref:060336163656",1501383558321,SMARTMoney
1754,"30Jul 1048: P1,020.00 was transferred from 639996883146 with card no. 557751******5107 to LOADING. Your avail bal: P16,740.00 Ref:060336160746",1501382906172,SMARTMoney
1755,"2/2 A transfer fee amounting to P7.50 has been deducted from your SMART Money account. Ref:060452450351",1501381927458,SMARTMoney
1756,"Thank you for using Smart Money.",1501381923581,SMARTMoney
1757,"1/2 30Jul 1026: You have transferred P1,500.00 from ENCASHMENT to 639216384263 with card no. 529967******0109. Your avail bal: P8,280.80 Ref:060452450351",1501381904186,SMARTMoney
1758,"30Jul 1015: P1,500.00 was transferred from 639994036864 with card no. 529967******2114 to LOADING. Your avail bal: P15,720.00 Ref:060452447042",1501381248193,SMARTMoney
1759,"30Jul 1015: P350.00 was transferred from 639499015148 with card no. 557751******3102 to LOADING. Your avail bal: P14,220.00 Ref:060452446986",1501381231370,SMARTMoney
1760,"30Jul 1009: P120.00 was transferred from 639294076297 with card no. 557751******4101 to LOADING. Your avail bal: P13,870.00 Ref:060452445270",1501380889896,SMARTMoney
1761,"30Jul 1007: P1,020.00 was transferred from 639284917439 with card no. 557751******8106 to LOADING. Your avail bal: P13,750.00 Ref:060452444576",1501380760156,SMARTMoney
1762,"30Jul 0959: P1,030.00 was transferred from 639298420959 with card no. 557751******6103 to LOADING. Your avail bal: P12,730.00 Ref:060228245945",1501379961183,SMARTMoney
1763,"1/2 30Jul 0950: You have transferred P520.00 from ENCASHMENT to 639484798696 with card no. 529967******4106. Your avail bal: P9,788.30 Ref:060452439636",1501379763839,SMARTMoney
1764,"Thank you for using Smart Money.",1501379759025,SMARTMoney
1765,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060452439636",1501379737644,SMARTMoney
1766,"30Jul 0954: P300.00 was transferred from 639202635999 with card no. 557751******8107 to LOADING. Your avail bal: P11,700.00 Ref:060336145049",1501379684983,SMARTMoney
1767,"1/2 30Jul 0908: You have transferred P4,450.00 from ENCASHMENT to 639204811973 with card no. 557751******9101. Your avail bal: P10,313.30 Ref:060452427051",1501377212915,SMARTMoney
1768,"Thank you for using Smart Money.",1501377198036,SMARTMoney
1769,"2/2 A transfer fee amounting to P22.50 has been deducted from your SMART Money account. Ref:060452427051",1501377193180,SMARTMoney
1770,"30Jul 0908: P500.00 was transferred from 639208147020 with card no. 557751******5116 to LOADING. Your avail bal: P11,400.00 Ref:060228230851",1501376902998,SMARTMoney
1771,"30Jul 0852: P1,000.00 was transferred from 639983560675 with card no. 529967******1103 to LOADING. Your avail bal: P10,900.00 Ref:060452422327",1501376262132,SMARTMoney
1772,"30Jul 0856: P520.00 was transferred from 639208792780 with card no. 557751******9105 to LOADING. Your avail bal: P9,900.00 Ref:060228227479",1501376180446,SMARTMoney
1773,"30Jul 0851: P1,000.00 was transferred from 639182449779 with card no. 557751******0103 to LOADING. Your avail bal: P9,380.00 Ref:060336126360",1501375907133,SMARTMoney
1774,"30Jul 0834: P2,000.00 was transferred from 639498719918 with card no. 557751******5106 to LOADING. Your avail bal: P8,380.00 Ref:060452417325",1501375187161,SMARTMoney
1775,"30Jul 0836: P1,050.00 was transferred from 639283288140 with card no. 529967******8106 to LOADING. Your avail bal: P6,380.00 Ref:060336122238",1501375016186,SMARTMoney
1776,"30Jul 0832: P2,500.00 was transferred from 639212603430 with card no. 557751******7104 to LOADING. Your avail bal: P5,330.00 Ref:060228220967",1501374749149,SMARTMoney
1777,"30Jul 0805: You have exceeded your account limits. Please call the Customer Hotline No. on your card. Ref:060452409924 SM:2061",1501373434174,SMARTMoney
1778,"1/2 30Jul 0744: You have transferred P500.00 from ENCASHMENT to 639981537562 with card no. 557751******5105. Your avail bal: P14,785.80 Ref:060336110568",1501371912831,SMARTMoney
1779,"Thank you for using Smart Money.",1501371898047,SMARTMoney
1780,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060336110568",1501371893940,SMARTMoney
1781,"30Jul 0738: You have exceeded your account limits. Please call the Customer Hotline No. on your card. Ref:060452404615 SM:2061",1501371809164,SMARTMoney
1782,"30Jul 0722: P820.00 was transferred from 639991697531 with card no. 557751******5101 to LOADING. Your avail bal: P2,830.00 Ref:060228206992",1501370533875,SMARTMoney
1783,"30Jul 0719: P510.00 was transferred from 639205541619 with card no. 557751******5107 to LOADING. Your avail bal: P2,010.00 Ref:060336106846",1501370388885,SMARTMoney
1784,"30Jul 0716: P500.00 was transferred from 639301313018 with card no. 529967******7100 to LOADING. Your avail bal: P1,500.00 Ref:060336106522",1501370223889,SMARTMoney
1785,"30Jul 0655: P1,000.00 was transferred from 639394377602 with card no. 529967******2100 to LOADING. Your avail bal: P1,000.00 Ref:060336103992",1501368929167,SMARTMoney
1786,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060336016862",1501332721725,SMARTMoney
1787,"Thank you for using Smart Money.",1501332711982,SMARTMoney
1788,"1/2 29Jul 2051: You have transferred P500.00 from ENCASHMENT to 639072384814 with card no. 529967******3110. Your avail bal: P15,290.80 Ref:060336016862",1501332698120,SMARTMoney
1789,"Thank you for using Smart Money.",1501329179726,SMARTMoney
1790,"1/2 29Jul 1952: You have transferred P2,000.00 from ENCASHMENT to 639497960337 with card no. 557751******8102. Your avail bal: P15,795.80 Ref:060336012723",1501329168198,SMARTMoney
1791,"2/2 A transfer fee amounting to P10.00 has been deducted from your SMART Money account. Ref:060336012723",1501329153936,SMARTMoney
1792,"Thank you for using Smart Money.",1501328535028,SMARTMoney
1793,"1/2 29Jul 1941: You have transferred P150.00 from ENCASHMENT to 639306157857 with card no. 557751******0105. Your avail bal: P17,805.80 Ref:060336011433",1501328525166,SMARTMoney
1794,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060336011433",1501328511786,SMARTMoney
1795,"1/2 29Jul 1934: You have transferred P500.00 from ENCASHMENT to 639397581585 with card no. 557751******7107. Your avail bal: P17,960.80 Ref:060452103284",1501328406229,SMARTMoney
1796,"Thank you for using Smart Money.",1501328402738,SMARTMoney
1797,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060452103284",1501328384928,SMARTMoney
1798,"1/2 29Jul 1937: You have transferred P400.00 from ENCASHMENT to 639994399962 with card no. 529967******4100. Your avail bal: P18,465.80 Ref:060228115055",1501328236335,SMARTMoney
1799,"Thank you for using Smart Money.",1501328222012,SMARTMoney
1800,"2/2 A transfer fee amounting to P5.00 has been deducted from your SMART Money account. Ref:060228115055",1501328217481,SMARTMoney
1801,"29Jul 1924: P300.00 was transferred from 639481010708 with card no. 529967******8116 to LOADING. Your avail bal: P62,270.00 Ref:060228113137",1501327422060,SMARTMoney
1802,"29Jul 1913: P500.00 was transferred from 639392893717 with card no. 529967******5118 to LOADING. Your avail bal: P61,970.00 Ref:060452100014",1501327071408,SMARTMoney
1803,"29Jul 1910: P5,000.00 was transferred from 639212177746 with card no. 529967******6105 to LOADING. Your avail bal: P61,470.00 Ref:060452099613",1501326943164,SMARTMoney
1804,"29Jul 1855: P2,700.00 was transferred from 639997626996 with card no. 529967******6127 to LOADING. Your avail bal: P56,470.00 Ref:060452096705",1501326022856,SMARTMoney
1806,"29Jul 1839: P520.00 was transferred from 639991996168 with card no. 557751******2104 to LOADING. Your avail bal: P53,770.00 Ref:060335999426",1501324761415,SMARTMoney
1807,"29Jul 1829: P1,000.00 was transferred from 639216140000 with card no. 557751******8106 to LOADING. Your avail bal: P49,450.00 Ref:060452090244",1501324466797,SMARTMoney
1808,"29Jul 1828: P500.00 was transferred from 639187454927 with card no. 529967******0131 to LOADING. Your avail bal: P48,450.00 Ref:060335996421",1501324102927,SMARTMoney
1809,"29Jul 1822: P1,250.00 was transferred from 639194116099 with card no. 557751******7122 to LOADING. Your avail bal: P47,950.00 Ref:060228098673",1501323711635,SMARTMoney
1810,"29Jul 1817: P1,530.00 was transferred from 639983557921 with card no. 557751******6102 to LOADING. Your avail bal: P46,700.00 Ref:060335993069",1501323456175,SMARTMoney
1811,"29Jul 1812: P2,000.00 was transferred from 639182120796 with card no. 557751******3103 to LOADING. Your avail bal: P45,170.00 Ref:060335991559",1501323153132,SMARTMoney
1812,"29Jul 1810: P2,100.00 was transferred from 639212177746 with card no. 529967******6105 to LOADING. Your avail bal: P43,170.00 Ref:060228095164",1501323036208,SMARTMoney
1813,"29Jul 1808: P1,500.00 was transferred from 639984362223 with card no. 557751******2106 to LOADING. Your avail bal: P41,070.00 Ref:060335990477",1501322974125,SMARTMoney
1814,"29Jul 1800: P1,600.00 was transferred from 639394377602 with card no. 529967******2100 to LOADING. Your avail bal: P39,570.00 Ref:060228091818",1501322420120,SMARTMoney
1815,"29Jul 1753: P1,500.00 was transferred from 639289875242 with card no. 557751******5100 to LOADING. Your avail bal: P37,970.00 Ref:060335985486",1501322041181,SMARTMoney
1817,"29Jul 1741: P4,000.00 was transferred from 639481248888 with card no. 557751******3103 to LOADING. Your avail bal: P36,120.00 Ref:060452074855",1501321576123,SMARTMoney
1818,"29Jul 1743: P500.00 was transferred from 639195290250 with card no. 557751******3101 to LOADING. Your avail bal: P32,120.00 Ref:060228085782",1501321383904,SMARTMoney
1819,"29Jul 1737: P700.00 was transferred from 639194823182 with card no. 557751******9101 to LOADING. Your avail bal: P31,620.00 Ref:060335979522",1501321035133,SMARTMoney
1820,"29Jul 1727: P1,000.00 was transferred from 639291214024 with card no. 529967******1105 to LOADING. Your avail bal: P30,920.00 Ref:060452070080",1501320764746,SMARTMoney
1821,"29Jul 1730: P300.00 was transferred from 639497473127 with card no. 529967******1108 to LOADING. Your avail bal: P29,920.00 Ref:060335977363",1501320668403,SMARTMoney
1822,"29Jul 1701: P2,500.00 was transferred from 639475856594 with card no. 557751******4109 to LOADING. Your avail bal: P29,620.00 Ref:060452061382",1501319202190,SMARTMoney
1823,"29Jul 1659: P2,000.00 was transferred from 639984362223 with card no. 557751******2106 to LOADING. Your avail bal: P27,120.00 Ref:060452060782",1501319106678,SMARTMoney
1824,"29Jul 1703: P1,500.00 was transferred from 639475856594 with card no. 557751******4109 to LOADING. Your avail bal: P25,120.00 Ref:060335968370",1501319048128,SMARTMoney
1825,"29Jul 1631: P550.00 was transferred from 639283291771 with card no. 557751******7101 to LOADING. Your avail bal: P23,620.00 Ref:060452052687",1501317383943,SMARTMoney
1826,"29Jul 1629: P500.00 was transferred from 639994723148 with card no. 557751******5100 to LOADING. Your avail bal: P23,070.00 Ref:060228062851",1501316973113,SMARTMoney
1827,"29Jul 1628: P1,400.00 was transferred from 639294076297 with card no. 557751******4101 to LOADING. Your avail bal: P22,570.00 Ref:060335958431",1501316899179,SMARTMoney
1828,"29Jul 1626: P2,000.00 was transferred from 639398394485 with card no. 557751******1106 to LOADING. Your avail bal: P21,170.00 Ref:060228061999",1501316770262,SMARTMoney
1829,"Thank you for using Smart Money.",1501314814750,SMARTMoney
1830,"1/2 29Jul 1553: You have transferred P1,850.00 from ENCASHMENT to 639295958778 with card no. 557751******1108. Your avail bal: P18,870.80 Ref:060228054758",1501314809954,SMARTMoney
1831,"2/2 A transfer fee amounting to P10.00 has been deducted from your SMART Money account. Ref:060228054758",1501314791083,SMARTMoney
1832,"29Jul 1528: P1,000.00 was transferred from 639395696969 with card no. 557751******9100 to LOADING. Your avail bal: P19,170.00 Ref:060335945876",1501313292708,SMARTMoney
1833,"29Jul 1453: P250.00 was transferred from 639206202069 with card no. 557751******7108 to LOADING. Your avail bal: P18,170.00 Ref:060452032682",1501311476634,SMARTMoney
1834,"29Jul 1430: P500.00 was transferred from 639462759619 with card no. 557751******7106 to LOADING. Your avail bal: P17,920.00 Ref:060228040431",1501309834920,SMARTMoney
1835,"29Jul 1410: P2,000.00 was transferred from 639196195369 with card no. 529967******9106 to LOADING. Your avail bal: P17,420.00 Ref:060335933152",1501308606161,SMARTMoney
1836,"Thank you for using Smart Money.",1501305915373,SMARTMoney
1837,"2/2 A transfer fee amounting to P7.50 has been deducted from your SMART Money account. Ref:060228030434",1501305911706,SMARTMoney
1838,"1/2 29Jul 1325: You have transferred P1,500.00 from ENCASHMENT to 639082756006 with card no. 557751******2108. Your avail bal: P20,730.80 Ref:060228030434",1501305906740,SMARTMoney
1839,"29Jul 1311: P1,010.00 was transferred from 639214860088 with card no. 557751******0100 to LOADING. Your avail bal: P15,420.00 Ref:060452016942",1501305367136,SMARTMoney
1840,"29Jul 1304: P300.00 was transferred from 639085299588 with card no. 557751******9100 to LOADING. Your avail bal: P14,410.00 Ref:060228026929",1501304659074,SMARTMoney
1841,"29Jul 1245: P500.00 was transferred from 639397557998 with card no. 557751******9108 to LOADING. Your avail bal: P14,110.00 Ref:060335919854",1501303557926,SMARTMoney
1842,"29Jul 1240: P2,000.00 was transferred from 639083197188 with card no. 557751******6105 to LOADING. Your avail bal: P13,610.00 Ref:060452011890",1501303547855,SMARTMoney
1843,"29Jul 1237: You have exceeded your account limits. Please call the Customer Hotline No. on your card. Ref:060452011250 SM:2061",1501303320501,SMARTMoney
1844,"29Jul 1241: P1,540.00 was transferred from 639487348898 with card no. 557751******2109 to LOADING. Your avail bal: P11,610.00 Ref:060335919063",1501303284728,SMARTMoney
1845,"2017-07-29 12:39:43: You have received PHP13,000.00 on your SMARTMoney Account from BDO. Your available balance is PHP22238.30. Ref. No: a48a6033770d.",1501303188152,SMARTMoney
